province,province_code,city,city_code,geometry,year
宁夏回族自治区,640000,银川市,640100,"MULTIPOLYGON (((106.5361 38.3022, 106.5431 38.3184, 106.5436 38.3196, 106.6489 38.394, 106.6816 38.6091, 106.6819 38.6107, 106.6769 38.6124, 106.6564 38.6232, 106.6205 38.6462, 106.6033 38.6571, 106.5878 38.6617, 106.5913 38.666, 106.5752 38.6708, 106.49 38.696, 106.4405 38.716, 106.4097 38.7379, 106.3788 38.7746, 106.3691 38.7815, 106.3574 38.7862, 106.3008 38.7937, 106.22 38.8124, 106.1513 38.8251, 106.1267 38.835, 106.0807 38.8602, 106.0546 38.8671, 106.0126 38.872, 105.9588 38.8954, 105.9106 38.8446, 105.8968 38.8177, 105.8771 38.7373, 105.8723 38.7174, 105.8303 38.4781, 105.8279 38.4649, 105.8414 38.4019, 105.8704 38.3258, 105.8654 38.2966, 105.8543 38.2752, 105.942 38.2103, 105.9585 38.1926, 105.9651 38.1747, 105.9773 38.1694, 106.0577 38.204, 106.0715 38.2079, 106.0838 38.208, 106.0939 38.2032, 106.1273 38.1668, 106.1378 38.16, 106.1627 38.1516, 106.2177 38.1405, 106.2082 38.1259, 106.2186 38.1112, 106.2279 38.08, 106.2422 38.0502, 106.2934 37.9745, 106.3079 37.9564, 106.3545 37.9196, 106.3611 37.9105, 106.3544 37.9026, 106.3022 37.8935, 106.2906 37.8885, 106.2862 37.8785, 106.3023 37.8289, 106.3016 37.8188, 106.2951 37.8101, 106.2641 37.7891, 106.2569 37.7807, 106.2553 37.7713, 106.2599 37.751, 106.2979 37.6577, 106.3089 37.6384, 106.3538 37.5847, 106.3755 37.5342, 106.5129 37.4915, 106.5516 37.5345, 106.5641 37.5531, 106.5677 37.5633, 106.5733 37.607, 106.5861 37.6242, 106.6195 37.6452, 106.6455 37.6544, 106.6583 37.6568, 106.6722 37.6564, 106.7268 37.6452, 106.739 37.6453, 106.7507 37.6506, 106.7568 37.6592, 106.7714 37.6985, 106.7966 37.7481, 106.812 37.7656, 106.851 37.7968, 106.8588 37.8053, 106.87 37.8251, 106.8793 37.8582, 106.8759 37.8774, 106.8679 37.8845, 106.8321 37.9002, 106.8216 37.9073, 106.8073 37.9253, 106.7661 37.9958, 106.7654 38.0051, 106.7699 38.0134, 106.8125 38.0397, 106.8211 38.048, 106.8354 38.0785, 106.8368 38.0892, 106.8337 38.1097, 106.7988 38.1836, 106.6782 38.2136, 106.5713 38.2581, 106.5697 38.2541, 106.5427 38.2859, 106.5361 38.3022)))",2005
宁夏回族自治区,640000,石嘴山市,640200,"MULTIPOLYGON (((106.8015 39.2142, 106.7881 39.2364, 106.7952 39.3277, 106.7824 39.3592, 106.7548 39.3831, 106.7507 39.3844, 106.7285 39.3912, 106.7156 39.3915, 106.6238 39.3936, 106.5807 39.3835, 106.561 39.3687, 106.5296 39.3081, 106.5047 39.2943, 106.4976 39.2938, 106.2918 39.2791, 106.2815 39.2671, 106.2747 39.167, 106.2747 39.1669, 106.2746 39.1661, 106.2583 39.1357, 106.2302 39.1228, 106.1712 39.1345, 106.1447 39.1334, 106.1155 39.1128, 106.0903 39.0841, 106.0899 39.0837, 106.0467 39.0344, 106.0401 38.9985, 106.0172 38.957, 105.9588 38.8954, 106.0126 38.872, 106.0546 38.8671, 106.0807 38.8602, 106.1267 38.835, 106.1513 38.8251, 106.22 38.8124, 106.3008 38.7937, 106.3574 38.7862, 106.3691 38.7815, 106.3788 38.7746, 106.4097 38.7379, 106.4405 38.716, 106.49 38.696, 106.5752 38.6708, 106.5848 38.668, 106.5913 38.666, 106.5878 38.6617, 106.6033 38.6571, 106.6205 38.6462, 106.6564 38.6232, 106.6769 38.6124, 106.6819 38.6107, 106.7014 38.7383, 106.7822 38.8205, 106.8617 38.9011, 106.9107 38.9403, 106.9651 38.9694, 106.9689 38.9846, 106.9678 39.0373, 106.9675 39.0535, 106.9075 39.0881, 106.8488 39.1017, 106.8462 39.1023, 106.8307 39.1657, 106.8015 39.2142)))",2005
宁夏回族自治区,640000,吴忠市,640300,"MULTIPOLYGON (((105.9585 38.1926, 105.942 38.2103, 105.8543 38.2752, 105.8522 38.2711, 105.7863 38.2212, 105.7629 38.1794, 105.7542 38.1454, 105.7771 38.09, 105.8366 38.0317, 105.8519 38.0022, 105.8128 37.8783, 105.739 37.7869, 105.7042 37.7768, 105.5872 37.7831, 105.5805 37.7073, 105.6348 37.7122, 105.7142 37.7319, 105.7683 37.7403, 105.8905 37.7447, 105.9096 37.74, 105.9064 37.7135, 105.9014 37.6936, 105.8936 37.6784, 105.8894 37.6651, 105.889 37.6511, 105.893 37.6446, 105.9029 37.6421, 105.9159 37.65, 105.9298 37.6655, 105.9275 37.6851, 105.9317 37.6974, 105.9492 37.7148, 105.9584 37.7358, 105.964 37.7628, 105.973 37.7673, 105.9849 37.7677, 105.9962 37.7617, 106.0072 37.7458, 106.0201 37.7283, 106.0279 37.688, 106.0262 37.6562, 106.0147 37.6142, 106.0217 37.5565, 106.0237 37.5399, 106.0212 37.5197, 106.0172 37.5104, 106.0094 37.5023, 105.976 37.4807, 105.9288 37.4417, 105.8969 37.4193, 105.8803 37.4034, 105.8779 37.3939, 105.8877 37.3726, 105.9311 37.3324, 105.932 37.3229, 105.9206 37.3207, 105.8425 37.3222, 105.7929 37.3163, 105.7681 37.3086, 105.7603 37.3006, 105.7599 37.2917, 105.7772 37.2441, 105.7705 37.2256, 105.76 37.2132, 105.7565 37.2089, 105.746 37.2009, 105.735 37.1982, 105.7269 37.2052, 105.7073 37.2423, 105.699 37.2507, 105.6865 37.2554, 105.6607 37.2577, 105.6491 37.2566, 105.6388 37.2498, 105.6413 37.2395, 105.6638 37.2042, 105.6766 37.1764, 105.6687 37.1752, 105.6888 37.1517, 105.7073 37.1213, 105.7454 37.1018, 105.7807 37.0693, 105.8156 37.0445, 105.8487 36.9911, 105.8484 36.9698, 105.8461 36.9705, 105.7979 36.9402, 105.774 36.9343, 105.7494 36.9154, 105.7396 36.9228, 105.7412 36.9121, 105.7251 36.8863, 105.7211 36.8667, 105.7273 36.841, 105.7477 36.8404, 105.773 36.8373, 105.786 36.8281, 105.8046 36.8092, 105.8242 36.8176, 105.8476 36.8495, 105.8593 36.8654, 105.8701 36.8969, 105.8788 36.9224, 105.8932 36.9447, 105.8946 36.9427, 105.9054 36.9506, 105.9138 36.9468, 105.9338 36.9332, 105.9467 36.9152, 105.965 36.8741, 105.9728 36.8656, 106.0153 36.8379, 106.0226 36.8293, 106.0553 36.7592, 106.0874 36.7122, 106.1245 36.6673, 106.1364 36.6484, 106.155 36.5862, 106.2139 36.6204, 106.2375 36.6276, 106.2499 36.6263, 106.2857 36.6112, 106.2985 36.6086, 106.3108 36.6105, 106.3585 36.6341, 106.3711 36.6368, 106.3977 36.635, 106.433 36.6279, 106.4454 36.6428, 106.4909 36.6704, 106.5336 36.7168, 106.556 36.7286, 106.6259 36.7345, 106.6364 36.7416, 106.6489 36.8314, 106.6453 36.8406, 106.5405 36.9259, 106.5265 36.9502, 106.5701 36.9357, 106.5983 36.9338, 106.641 36.981, 106.658 37.0385, 106.6156 37.0952, 106.6147 37.1095, 106.6299 37.1223, 106.6314 37.1236, 106.7263 37.0833, 106.7723 37.1111, 106.9004 37.1452, 107.1718 37.1307, 107.2209 37.1203, 107.2494 37.1069, 107.2596 37.1239, 107.3074 37.1106, 107.3283 37.1678, 107.3148 37.2583, 107.2703 37.3347, 107.2739 37.4139, 107.3028 37.4916, 107.3065 37.5884, 107.3607 37.6242, 107.4379 37.6899, 107.4584 37.6966, 107.5114 37.7849, 107.6139 37.7988, 107.6438 37.8338, 107.6397 37.8785, 107.5468 37.9048, 107.4841 37.9407, 107.3391 38.1097, 107.2304 38.1653, 107.1868 38.1687, 107.0751 38.1391, 107.0055 38.1317, 106.7988 38.1836, 106.8337 38.1097, 106.8368 38.0892, 106.8354 38.0785, 106.8211 38.048, 106.8125 38.0397, 106.7699 38.0134, 106.7654 38.0051, 106.7661 37.9958, 106.8073 37.9253, 106.8216 37.9073, 106.8321 37.9002, 106.8679 37.8845, 106.8759 37.8774, 106.8793 37.8582, 106.87 37.8251, 106.8588 37.8053, 106.851 37.7968, 106.812 37.7656, 106.7966 37.7481, 106.7714 37.6985, 106.7568 37.6592, 106.7507 37.6506, 106.739 37.6453, 106.7268 37.6452, 106.6722 37.6564, 106.6583 37.6568, 106.6455 37.6544, 106.6195 37.6452, 106.5861 37.6242, 106.5733 37.607, 106.5677 37.5633, 106.5641 37.5531, 106.5516 37.5345, 106.5129 37.4915, 106.3755 37.5342, 106.3538 37.5847, 106.3089 37.6384, 106.2979 37.6577, 106.2933 37.669, 106.2599 37.751, 106.2553 37.7713, 106.2569 37.7807, 106.2641 37.7891, 106.2951 37.8101, 106.3016 37.8188, 106.3023 37.8289, 106.2862 37.8785, 106.2906 37.8885, 106.3022 37.8935, 106.3544 37.9026, 106.3611 37.9105, 106.3545 37.9196, 106.3079 37.9564, 106.2934 37.9745, 106.2422 38.0502, 106.2279 38.08, 106.2186 38.1112, 106.2082 38.1259, 106.2177 38.1405, 106.1627 38.1516, 106.1378 38.16, 106.1273 38.1668, 106.0939 38.2032, 106.0838 38.208, 106.0715 38.2079, 106.0577 38.204, 105.9773 38.1694, 105.9651 38.1747, 105.9585 38.1926)))",2005
宁夏回族自治区,640000,固原市,640400,"MULTIPOLYGON (((106.4078 36.506, 106.394 36.5164, 106.3897 36.5196, 106.3863 36.5174, 106.3764 36.4912, 106.3474 36.4579, 106.3122 36.4396, 106.2612 36.4035, 106.2074 36.3673, 106.1756 36.336, 106.1346 36.324, 106.1096 36.3254, 106.0596 36.326, 106.0434 36.319, 106.0057 36.2962, 105.9959 36.2721, 105.9827 36.2622, 105.9923 36.2545, 105.9984 36.2067, 105.9216 36.212, 105.896 36.2101, 105.885 36.2068, 105.8767 36.2002, 105.8594 36.1618, 105.8528 36.1528, 105.8431 36.1469, 105.8298 36.1432, 105.807 36.1413, 105.781 36.1458, 105.7735 36.1538, 105.7627 36.1802, 105.7557 36.188, 105.7421 36.1892, 105.6935 36.174, 105.6813 36.1743, 105.6612 36.1864, 105.634 36.2133, 105.6237 36.2202, 105.5983 36.227, 105.584 36.2279, 105.5566 36.2249, 105.5329 36.2157, 105.5104 36.203, 105.4801 36.1943, 105.4945 36.155, 105.4806 36.1233, 105.3882 36.0865, 105.3566 36.0621, 105.3318 36.0545, 105.3185 36.0345, 105.3222 35.8947, 105.3339 35.8838, 105.3872 35.8655, 105.4354 35.8042, 105.453 35.7401, 105.4808 35.7205, 105.5321 35.6843, 105.5541 35.7263, 105.6129 35.7614, 105.6791 35.766, 105.752 35.7573, 105.7676 35.74, 105.7649 35.7111, 105.6945 35.715, 105.6803 35.702, 105.7294 35.6614, 105.8019 35.5589, 105.8053 35.5541, 105.8169 35.5263, 105.8263 35.5254, 105.8818 35.5786, 105.9048 35.5723, 106.0173 35.5056, 106.0784 35.4693, 106.0677 35.4315, 106.0896 35.391, 106.1117 35.4094, 106.1375 35.4648, 106.2218 35.442, 106.2361 35.427, 106.2384 35.4197, 106.2672 35.3288, 106.3329 35.2746, 106.359 35.2628, 106.3614 35.2647, 106.4624 35.3441, 106.4914 35.3965, 106.4941 35.4014, 106.5101 35.4663, 106.5185 35.5342, 106.512 35.5787, 106.4976 35.6073, 106.4582 35.6857, 106.4559 35.7191, 106.4571 35.7199, 106.4865 35.7397, 106.5277 35.7551, 106.6104 35.7277, 106.6818 35.6891, 106.7313 35.7095, 106.9117 35.7839, 106.9067 35.8305, 106.8539 35.8716, 106.8539 35.9162, 106.8884 35.9308, 106.9407 35.9281, 106.9544 35.9424, 106.9586 35.9599, 106.9216 36.0395, 106.942 36.1212, 106.8433 36.2307, 106.8363 36.2384, 106.8246 36.2454, 106.8135 36.2435, 106.7856 36.2198, 106.7585 36.2143, 106.7274 36.2273, 106.6813 36.2868, 106.6321 36.2838, 106.535 36.259, 106.4847 36.2747, 106.472 36.2787, 106.4634 36.2953, 106.4704 36.3104, 106.5125 36.2994, 106.5254 36.321, 106.5153 36.4657, 106.4078 36.506)))",2005
宁夏回族自治区,640000,中卫市,640500,"MULTIPOLYGON (((106.0279 37.688, 106.0201 37.7283, 106.0072 37.7458, 105.9962 37.7617, 105.9849 37.7677, 105.973 37.7673, 105.964 37.7628, 105.9584 37.7358, 105.9492 37.7148, 105.9317 37.6974, 105.9275 37.6851, 105.9298 37.6655, 105.9159 37.65, 105.9029 37.6421, 105.893 37.6446, 105.889 37.6511, 105.8894 37.6651, 105.8936 37.6784, 105.9014 37.6936, 105.9064 37.7135, 105.9096 37.74, 105.8905 37.7447, 105.7683 37.7403, 105.7142 37.7319, 105.6348 37.7122, 105.5805 37.7073, 105.4499 37.7118, 105.3403 37.7154, 104.9778 37.5475, 104.8322 37.53, 104.565 37.5162, 104.4049 37.5206, 104.2569 37.47, 104.1911 37.4089, 104.3127 37.4224, 104.4304 37.4037, 104.6402 37.3868, 104.6994 37.3267, 104.5853 37.2817, 104.6311 37.2241, 104.6521 37.2131, 104.6973 37.2083, 104.7638 37.2537, 104.8039 37.2536, 104.8473 37.2123, 104.9491 37.0638, 105.0166 37.0431, 105.1425 37.0263, 105.1497 36.9875, 105.1506 36.9828, 105.1672 36.8945, 105.2411 36.89, 105.2812 36.8354, 105.2977 36.7912, 105.2911 36.7556, 105.2784 36.7484, 105.1957 36.7325, 105.1898 36.7289, 105.1892 36.7285, 105.1747 36.7197, 105.1725 36.7135, 105.1699 36.7058, 105.2477 36.5328, 105.3285 36.527, 105.3567 36.5155, 105.3952 36.4116, 105.4503 36.3288, 105.4614 36.3122, 105.4754 36.2068, 105.4801 36.1943, 105.5104 36.203, 105.5329 36.2157, 105.5566 36.2249, 105.584 36.2279, 105.5983 36.227, 105.6237 36.2202, 105.634 36.2133, 105.6612 36.1864, 105.6813 36.1743, 105.6935 36.174, 105.7421 36.1892, 105.7557 36.188, 105.7627 36.1802, 105.7735 36.1538, 105.781 36.1458, 105.807 36.1413, 105.8298 36.1432, 105.8431 36.1469, 105.8528 36.1528, 105.8594 36.1618, 105.8767 36.2002, 105.885 36.2068, 105.896 36.2101, 105.9216 36.212, 105.9984 36.2067, 105.9923 36.2545, 105.9827 36.2622, 105.9959 36.2721, 106.0057 36.2962, 106.0434 36.319, 106.0596 36.326, 106.1096 36.3254, 106.1346 36.324, 106.1756 36.336, 106.2074 36.3673, 106.2612 36.4035, 106.3122 36.4396, 106.3474 36.4579, 106.3764 36.4912, 106.3863 36.5174, 106.3897 36.5196, 106.3684 36.5356, 106.3612 36.5522, 106.3786 36.5622, 106.433 36.6279, 106.3977 36.635, 106.3711 36.6368, 106.3585 36.6341, 106.3378 36.6239, 106.3108 36.6105, 106.2985 36.6086, 106.2857 36.6112, 106.2731 36.6165, 106.2499 36.6263, 106.2375 36.6276, 106.2139 36.6204, 106.1607 36.5895, 106.155 36.5862, 106.1364 36.6484, 106.1245 36.6673, 106.0874 36.7122, 106.0553 36.7592, 106.0226 36.8293, 106.0153 36.8379, 105.9728 36.8656, 105.965 36.8741, 105.9467 36.9152, 105.9338 36.9332, 105.9138 36.9468, 105.9054 36.9506, 105.8946 36.9427, 105.8932 36.9447, 105.8788 36.9224, 105.8701 36.8969, 105.8593 36.8654, 105.8476 36.8495, 105.8242 36.8176, 105.8046 36.8092, 105.786 36.8281, 105.773 36.8373, 105.7477 36.8404, 105.7273 36.841, 105.7211 36.8667, 105.7251 36.8863, 105.7412 36.9121, 105.7396 36.9228, 105.7494 36.9154, 105.774 36.9343, 105.7979 36.9402, 105.8461 36.9705, 105.8484 36.9698, 105.8487 36.9911, 105.8156 37.0445, 105.7807 37.0693, 105.7454 37.1018, 105.7073 37.1213, 105.6888 37.1517, 105.6687 37.1752, 105.6766 37.1764, 105.6638 37.2042, 105.6413 37.2395, 105.6388 37.2498, 105.6491 37.2566, 105.6607 37.2577, 105.6865 37.2554, 105.699 37.2507, 105.7073 37.2423, 105.7269 37.2052, 105.735 37.1982, 105.746 37.2009, 105.7565 37.2089, 105.76 37.2132, 105.7705 37.2256, 105.7772 37.2441, 105.7599 37.2917, 105.7603 37.3006, 105.7681 37.3086, 105.7929 37.3163, 105.8425 37.3222, 105.9206 37.3207, 105.932 37.3229, 105.9311 37.3324, 105.8877 37.3726, 105.8779 37.3939, 105.8803 37.4034, 105.8969 37.4193, 105.9288 37.4417, 105.976 37.4807, 106.0094 37.5023, 106.0172 37.5104, 106.0212 37.5197, 106.0237 37.5399, 106.0147 37.6142, 106.0262 37.6562, 106.0279 37.688)))",2005
